user_id,signup_date,signup_month,acquisition_channel,city_tier,device_os,age_bracket
134761,2026-05-07,2026-05,referral,Tier 2,Android,18-24
134762,2026-05-10,2026-05,organic,Tier 1,Android,35-44
134763,2026-05-21,2026-05,organic,Tier 1,Android,45-54
134764,2026-05-09,2026-05,organic,Tier 1,Android,18-24
134765,2026-05-23,2026-05,paid_ads,Tier 2,Android,18-24
134766,2026-05-12,2026-05,partner_bank,Tier 1,iOS,18-24
134767,2026-05-14,2026-05,paid_ads,Tier 1,Android,25-34
134768,2026-05-22,2026-05,organic,Tier 2,iOS,25-34
134769,2026-05-04,2026-05,organic,Tier 1,iOS,35-44
134770,2026-05-11,2026-05,referral,Tier 1,Android,18-24
134771,2026-05-07,2026-05,paid_ads,Tier 1,Android,18-24
134772,2026-05-25,2026-05,organic,Tier 1,Android,25-34
134773,2026-05-22,2026-05,referral,Tier 3,Android,18-24
134774,2026-05-11,2026-05,organic,Tier 2,iOS,45-54
134775,2026-05-09,2026-05,organic,Tier 2,Android,35-44
134776,2026-05-06,2026-05,organic,Tier 1,Android,45-54
134777,2026-05-10,2026-05,organic,Tier 3,Android,25-34
134778,2026-05-14,2026-05,organic,Tier 3,Android,25-34
134779,2026-05-11,2026-05,organic,Tier 1,Android,25-34
134780,2026-05-19,2026-05,organic,Tier 1,iOS,25-34
134781,2026-05-07,2026-05,organic,Tier 2,Android,25-34
134782,2026-05-04,2026-05,referral,Tier 3,Android,45-54
134783,2026-05-20,2026-05,paid_ads,Tier 3,Android,18-24
134784,2026-05-07,2026-05,referral,Tier 1,Android,25-34
134785,2026-05-16,2026-05,partner_bank,Tier 1,Android,25-34
134786,2026-05-03,2026-05,organic,Tier 2,Android,18-24
134787,2026-05-17,2026-05,paid_ads,Tier 3,Android,25-34
134788,2026-05-01,2026-05,organic,Tier 2,Android,25-34
134789,2026-05-03,2026-05,partner_bank,Tier 3,Android,25-34
134790,2026-05-04,2026-05,organic,Tier 2,Android,25-34
134791,2026-05-10,2026-05,referral,Tier 3,Android,18-24
134792,2026-05-05,2026-05,organic,Tier 2,Android,25-34
134793,2026-05-21,2026-05,organic,Tier 2,Android,45-54
134794,2026-05-12,2026-05,organic,Tier 2,Android,25-34
134795,2026-05-04,2026-05,referral,Tier 2,Android,35-44
134796,2026-05-12,2026-05,partner_bank,Tier 1,Android,55+
134797,2026-05-10,2026-05,organic,Tier 2,Android,35-44
134798,2026-05-19,2026-05,paid_ads,Tier 2,iOS,35-44
134799,2026-05-08,2026-05,organic,Tier 2,Android,18-24
134800,2026-05-04,2026-05,partner_bank,Tier 3,Android,25-34
134801,2026-05-14,2026-05,paid_ads,Tier 1,Android,35-44
134802,2026-05-22,2026-05,organic,Tier 3,Android,18-24
134803,2026-05-13,2026-05,organic,Tier 3,Android,25-34
134804,2026-05-19,2026-05,referral,Tier 2,Android,18-24
134805,2026-05-02,2026-05,paid_ads,Tier 2,Android,35-44
134806,2026-05-06,2026-05,paid_ads,Tier 2,Android,18-24
134807,2026-05-17,2026-05,organic,Tier 2,Android,25-34
134808,2026-05-03,2026-05,organic,Tier 2,Android,45-54
134809,2026-05-03,2026-05,referral,Tier 2,Android,25-34
134810,2026-05-20,2026-05,paid_ads,Tier 3,Android,25-34
134811,2026-05-21,2026-05,paid_ads,Tier 2,iOS,25-34
134812,2026-05-20,2026-05,referral,Tier 2,iOS,55+
134813,2026-05-22,2026-05,organic,Tier 3,iOS,35-44
134814,2026-05-07,2026-05,paid_ads,Tier 2,Android,35-44
134815,2026-05-09,2026-05,organic,Tier 1,Android,35-44
134816,2026-05-09,2026-05,partner_bank,Tier 3,Android,18-24
134817,2026-05-15,2026-05,referral,Tier 2,Android,25-34
134818,2026-05-04,2026-05,paid_ads,Tier 2,Android,35-44
134819,2026-05-12,2026-05,paid_ads,Tier 2,Android,25-34
134820,2026-05-10,2026-05,organic,Tier 1,iOS,25-34
134821,2026-05-19,2026-05,paid_ads,Tier 1,Android,18-24
134822,2026-05-06,2026-05,referral,Tier 2,Android,25-34
134823,2026-05-07,2026-05,organic,Tier 2,Android,18-24
134824,2026-05-13,2026-05,organic,Tier 3,Android,35-44
134825,2026-05-08,2026-05,organic,Tier 1,Android,25-34
134826,2026-05-13,2026-05,organic,Tier 3,Android,45-54
134827,2026-05-11,2026-05,organic,Tier 3,Android,35-44
134828,2026-05-30,2026-05,partner_bank,Tier 2,Android,18-24
134829,2026-05-10,2026-05,organic,Tier 1,iOS,18-24
134830,2026-05-16,2026-05,referral,Tier 1,Android,25-34
134831,2026-05-10,2026-05,organic,Tier 3,Android,25-34
134832,2026-05-09,2026-05,paid_ads,Tier 1,Android,25-34
134833,2026-05-04,2026-05,organic,Tier 1,Android,25-34
134834,2026-05-16,2026-05,organic,Tier 2,Android,25-34
134835,2026-05-16,2026-05,organic,Tier 1,Android,18-24
134836,2026-05-04,2026-05,paid_ads,Tier 3,Android,25-34
134837,2026-05-16,2026-05,referral,Tier 2,iOS,25-34
134838,2026-05-03,2026-05,referral,Tier 3,iOS,25-34
134839,2026-05-05,2026-05,paid_ads,Tier 3,Android,18-24
134840,2026-05-03,2026-05,organic,Tier 2,Android,25-34
134841,2026-05-02,2026-05,referral,Tier 2,Android,18-24
134842,2026-05-05,2026-05,organic,Tier 3,Android,25-34
134843,2026-05-08,2026-05,partner_bank,Tier 2,Android,45-54
134844,2026-05-18,2026-05,referral,Tier 2,iOS,25-34
134845,2026-05-04,2026-05,partner_bank,Tier 1,Android,18-24
134846,2026-05-10,2026-05,paid_ads,Tier 2,Android,25-34
134847,2026-05-11,2026-05,organic,Tier 2,Android,45-54
134848,2026-05-13,2026-05,paid_ads,Tier 1,Android,25-34
134849,2026-05-04,2026-05,organic,Tier 3,Android,25-34
134850,2026-05-12,2026-05,referral,Tier 2,Android,35-44
134851,2026-05-05,2026-05,organic,Tier 2,Android,18-24
134852,2026-05-12,2026-05,organic,Tier 2,iOS,35-44
134853,2026-05-03,2026-05,paid_ads,Tier 3,Android,45-54
134854,2026-05-01,2026-05,organic,Tier 1,iOS,25-34
134855,2026-05-09,2026-05,organic,Tier 2,Android,45-54
134856,2026-05-16,2026-05,paid_ads,Tier 3,Android,25-34
134857,2026-05-13,2026-05,partner_bank,Tier 2,Android,35-44
134858,2026-05-11,2026-05,organic,Tier 1,Android,18-24
134859,2026-05-26,2026-05,referral,Tier 2,Android,35-44
134860,2026-05-13,2026-05,organic,Tier 2,iOS,45-54
134861,2026-05-06,2026-05,paid_ads,Tier 3,iOS,18-24
134862,2026-05-09,2026-05,paid_ads,Tier 3,iOS,25-34
134863,2026-05-02,2026-05,referral,Tier 2,Android,45-54
134864,2026-05-15,2026-05,paid_ads,Tier 2,Android,35-44
134865,2026-05-10,2026-05,paid_ads,Tier 2,Android,35-44
134866,2026-05-16,2026-05,paid_ads,Tier 1,Android,45-54
134867,2026-05-25,2026-05,referral,Tier 1,Android,25-34
134868,2026-05-03,2026-05,organic,Tier 1,iOS,25-34
134869,2026-05-21,2026-05,partner_bank,Tier 3,Android,18-24
134870,2026-05-06,2026-05,paid_ads,Tier 1,Android,35-44
134871,2026-05-11,2026-05,paid_ads,Tier 1,Android,35-44
134872,2026-05-17,2026-05,paid_ads,Tier 1,Android,35-44
134873,2026-05-12,2026-05,partner_bank,Tier 3,Android,45-54
134874,2026-05-11,2026-05,referral,Tier 3,Android,25-34
134875,2026-05-14,2026-05,partner_bank,Tier 2,iOS,35-44
134876,2026-05-03,2026-05,partner_bank,Tier 3,Android,18-24
134877,2026-05-24,2026-05,organic,Tier 1,Android,25-34
134878,2026-05-15,2026-05,organic,Tier 1,Android,25-34
134879,2026-05-15,2026-05,organic,Tier 2,Android,18-24
134880,2026-05-17,2026-05,organic,Tier 1,Android,18-24
134881,2026-05-13,2026-05,referral,Tier 2,Android,55+
134882,2026-05-20,2026-05,organic,Tier 2,Android,35-44
134883,2026-05-23,2026-05,organic,Tier 2,Android,45-54
134884,2026-05-19,2026-05,referral,Tier 1,Android,35-44
134885,2026-05-04,2026-05,organic,Tier 3,Android,25-34
134886,2026-05-06,2026-05,referral,Tier 1,Android,18-24
134887,2026-05-13,2026-05,organic,Tier 2,Android,18-24
134888,2026-05-12,2026-05,referral,Tier 1,iOS,45-54
134889,2026-05-15,2026-05,organic,Tier 1,Android,18-24
134890,2026-05-07,2026-05,organic,Tier 2,iOS,25-34
134891,2026-05-10,2026-05,referral,Tier 3,Android,25-34
134892,2026-05-26,2026-05,organic,Tier 3,Android,25-34
134893,2026-05-18,2026-05,organic,Tier 2,Android,25-34
134894,2026-05-16,2026-05,referral,Tier 2,Android,45-54
134895,2026-05-16,2026-05,referral,Tier 2,Android,25-34
134896,2026-05-02,2026-05,referral,Tier 1,Android,25-34
134897,2026-05-05,2026-05,paid_ads,Tier 2,Android,25-34
134898,2026-05-12,2026-05,referral,Tier 1,Android,18-24
134899,2026-05-10,2026-05,paid_ads,Tier 1,Android,25-34
134900,2026-05-06,2026-05,referral,Tier 2,Android,18-24
134901,2026-05-13,2026-05,paid_ads,Tier 3,Android,35-44
134902,2026-05-16,2026-05,paid_ads,Tier 3,Android,35-44
134903,2026-05-03,2026-05,organic,Tier 2,Android,25-34
134904,2026-05-12,2026-05,organic,Tier 3,Android,25-34
134905,2026-05-11,2026-05,organic,Tier 2,iOS,25-34
134906,2026-05-04,2026-05,referral,Tier 3,Android,18-24
134907,2026-05-15,2026-05,referral,Tier 2,Android,25-34
134908,2026-05-03,2026-05,paid_ads,Tier 1,Android,55+
134909,2026-05-27,2026-05,organic,Tier 2,Android,25-34
134910,2026-05-02,2026-05,organic,Tier 3,Android,55+
134911,2026-05-14,2026-05,organic,Tier 2,Android,18-24
134912,2026-05-07,2026-05,paid_ads,Tier 2,Android,18-24
134913,2026-05-11,2026-05,partner_bank,Tier 1,iOS,18-24
134914,2026-05-07,2026-05,organic,Tier 2,Android,25-34
134915,2026-05-12,2026-05,referral,Tier 1,Android,25-34
134916,2026-05-05,2026-05,organic,Tier 2,Android,25-34
134917,2026-05-12,2026-05,organic,Tier 2,iOS,25-34
134918,2026-05-27,2026-05,paid_ads,Tier 1,Android,25-34
134919,2026-05-05,2026-05,referral,Tier 1,Android,18-24
134920,2026-05-17,2026-05,paid_ads,Tier 2,Android,35-44
134921,2026-05-12,2026-05,referral,Tier 1,Android,25-34
134922,2026-05-08,2026-05,paid_ads,Tier 3,Android,25-34
134923,2026-05-12,2026-05,partner_bank,Tier 1,Android,35-44
134924,2026-05-13,2026-05,organic,Tier 1,Android,45-54
134925,2026-05-16,2026-05,organic,Tier 2,Android,18-24
134926,2026-05-05,2026-05,referral,Tier 3,Android,18-24
134927,2026-05-16,2026-05,referral,Tier 1,Android,35-44
134928,2026-05-13,2026-05,partner_bank,Tier 1,Android,18-24
134929,2026-05-19,2026-05,organic,Tier 1,Android,25-34
134930,2026-05-06,2026-05,paid_ads,Tier 1,iOS,25-34
134931,2026-05-16,2026-05,organic,Tier 3,Android,18-24
134932,2026-05-06,2026-05,organic,Tier 1,Android,18-24
134933,2026-05-14,2026-05,partner_bank,Tier 1,Android,35-44
134934,2026-05-13,2026-05,organic,Tier 1,Android,18-24
134935,2026-05-06,2026-05,organic,Tier 1,iOS,25-34
134936,2026-05-26,2026-05,partner_bank,Tier 2,Android,45-54
134937,2026-05-28,2026-05,organic,Tier 3,Android,25-34
134938,2026-05-25,2026-05,organic,Tier 2,Android,35-44
134939,2026-05-22,2026-05,partner_bank,Tier 3,Android,18-24
134940,2026-05-17,2026-05,organic,Tier 3,Android,25-34
134941,2026-05-02,2026-05,paid_ads,Tier 3,Android,35-44
134942,2026-05-06,2026-05,paid_ads,Tier 1,Android,18-24
134943,2026-05-29,2026-05,partner_bank,Tier 2,Android,35-44
134944,2026-05-13,2026-05,organic,Tier 2,Android,18-24
134945,2026-05-14,2026-05,organic,Tier 2,Android,25-34
134946,2026-05-07,2026-05,partner_bank,Tier 3,Android,25-34
134947,2026-05-15,2026-05,paid_ads,Tier 2,Android,25-34
134948,2026-05-07,2026-05,organic,Tier 3,Android,25-34
134949,2026-05-16,2026-05,paid_ads,Tier 3,Android,18-24
134950,2026-05-23,2026-05,paid_ads,Tier 3,Android,45-54
134951,2026-05-10,2026-05,referral,Tier 2,Android,45-54
134952,2026-05-18,2026-05,referral,Tier 3,Android,55+
134953,2026-05-22,2026-05,partner_bank,Tier 3,Android,45-54
134954,2026-05-05,2026-05,partner_bank,Tier 2,iOS,45-54
134955,2026-05-19,2026-05,referral,Tier 3,Android,55+
134956,2026-05-14,2026-05,organic,Tier 1,Android,35-44
134957,2026-05-11,2026-05,paid_ads,Tier 2,iOS,35-44
134958,2026-05-13,2026-05,organic,Tier 1,iOS,25-34
134959,2026-05-04,2026-05,organic,Tier 2,Android,35-44
134960,2026-05-20,2026-05,partner_bank,Tier 1,Android,18-24
134961,2026-05-07,2026-05,organic,Tier 2,Android,18-24
134962,2026-05-07,2026-05,referral,Tier 3,Android,35-44
134963,2026-05-13,2026-05,organic,Tier 1,Android,25-34
134964,2026-05-05,2026-05,partner_bank,Tier 1,Android,25-34
134965,2026-05-25,2026-05,referral,Tier 1,Android,25-34
134966,2026-05-06,2026-05,partner_bank,Tier 2,Android,18-24
134967,2026-05-07,2026-05,organic,Tier 2,Android,18-24
134968,2026-05-13,2026-05,paid_ads,Tier 2,Android,35-44
134969,2026-05-09,2026-05,referral,Tier 3,Android,25-34
134970,2026-05-13,2026-05,paid_ads,Tier 1,Android,18-24
134971,2026-05-17,2026-05,referral,Tier 1,Android,25-34
134972,2026-05-05,2026-05,organic,Tier 1,Android,25-34
134973,2026-05-16,2026-05,paid_ads,Tier 2,Android,25-34
134974,2026-05-06,2026-05,organic,Tier 1,Android,25-34
134975,2026-05-07,2026-05,referral,Tier 2,Android,35-44
134976,2026-05-16,2026-05,organic,Tier 1,Android,25-34
134977,2026-05-13,2026-05,organic,Tier 1,Android,25-34
134978,2026-05-12,2026-05,organic,Tier 3,Android,25-34
134979,2026-05-07,2026-05,referral,Tier 2,iOS,25-34
134980,2026-05-09,2026-05,organic,Tier 1,Android,35-44
134981,2026-05-15,2026-05,organic,Tier 2,Android,18-24
134982,2026-05-15,2026-05,referral,Tier 2,Android,25-34
134983,2026-05-23,2026-05,referral,Tier 2,Android,35-44
134984,2026-05-14,2026-05,referral,Tier 1,Android,18-24
134985,2026-05-15,2026-05,referral,Tier 2,Android,35-44
134986,2026-05-10,2026-05,organic,Tier 2,iOS,35-44
134987,2026-05-11,2026-05,referral,Tier 2,iOS,45-54
134988,2026-05-17,2026-05,organic,Tier 2,Android,25-34
134989,2026-05-18,2026-05,referral,Tier 1,Android,25-34
134990,2026-05-05,2026-05,organic,Tier 2,Android,55+
134991,2026-05-03,2026-05,partner_bank,Tier 2,iOS,25-34
134992,2026-05-24,2026-05,referral,Tier 2,Android,25-34
134993,2026-05-03,2026-05,paid_ads,Tier 2,Android,18-24
134994,2026-05-16,2026-05,partner_bank,Tier 1,iOS,35-44
134995,2026-05-19,2026-05,partner_bank,Tier 2,Android,25-34
134996,2026-05-08,2026-05,partner_bank,Tier 2,Android,18-24
134997,2026-05-05,2026-05,partner_bank,Tier 2,Android,18-24
134998,2026-05-02,2026-05,partner_bank,Tier 3,Android,35-44
134999,2026-05-18,2026-05,referral,Tier 1,Android,18-24
135000,2026-05-10,2026-05,partner_bank,Tier 2,Android,25-34
135001,2026-05-06,2026-05,referral,Tier 2,Android,18-24
135002,2026-05-23,2026-05,organic,Tier 3,Android,18-24
135003,2026-05-09,2026-05,paid_ads,Tier 2,Android,25-34
135004,2026-05-06,2026-05,organic,Tier 2,Android,25-34
135005,2026-05-06,2026-05,referral,Tier 3,Android,55+
135006,2026-05-10,2026-05,referral,Tier 3,Android,25-34
135007,2026-05-13,2026-05,organic,Tier 2,Android,45-54
135008,2026-05-26,2026-05,paid_ads,Tier 2,Android,45-54
135009,2026-05-08,2026-05,organic,Tier 1,Android,35-44
135010,2026-05-14,2026-05,paid_ads,Tier 3,Android,25-34
135011,2026-05-10,2026-05,paid_ads,Tier 3,Android,25-34
135012,2026-05-19,2026-05,organic,Tier 2,Android,18-24
135013,2026-05-20,2026-05,organic,Tier 1,Android,25-34
135014,2026-05-02,2026-05,referral,Tier 1,Android,45-54
135015,2026-05-03,2026-05,organic,Tier 2,iOS,18-24
135016,2026-05-05,2026-05,organic,Tier 3,iOS,25-34
135017,2026-05-04,2026-05,referral,Tier 3,Android,25-34
135018,2026-05-07,2026-05,paid_ads,Tier 3,Android,35-44
135019,2026-05-26,2026-05,organic,Tier 1,iOS,18-24
135020,2026-05-17,2026-05,organic,Tier 1,Android,45-54
135021,2026-05-04,2026-05,paid_ads,Tier 3,Android,25-34
135022,2026-05-24,2026-05,referral,Tier 3,Android,18-24
135023,2026-05-16,2026-05,paid_ads,Tier 3,Android,25-34
135024,2026-05-05,2026-05,paid_ads,Tier 1,Android,25-34
135025,2026-05-22,2026-05,organic,Tier 2,Android,18-24
135026,2026-05-12,2026-05,partner_bank,Tier 2,Android,35-44
135027,2026-05-29,2026-05,organic,Tier 1,Android,35-44
135028,2026-05-23,2026-05,organic,Tier 3,iOS,25-34
135029,2026-05-07,2026-05,organic,Tier 2,iOS,35-44
135030,2026-05-22,2026-05,referral,Tier 2,iOS,35-44
135031,2026-05-12,2026-05,paid_ads,Tier 2,Android,55+
135032,2026-05-06,2026-05,partner_bank,Tier 2,Android,35-44
135033,2026-05-27,2026-05,paid_ads,Tier 3,Android,18-24
135034,2026-05-03,2026-05,paid_ads,Tier 1,Android,55+
135035,2026-05-20,2026-05,organic,Tier 2,Android,35-44
135036,2026-05-03,2026-05,organic,Tier 2,Android,18-24
135037,2026-05-12,2026-05,organic,Tier 2,Android,25-34
135038,2026-05-12,2026-05,referral,Tier 1,iOS,25-34
135039,2026-05-02,2026-05,organic,Tier 1,Android,25-34
135040,2026-05-02,2026-05,organic,Tier 2,iOS,18-24
135041,2026-05-10,2026-05,organic,Tier 1,Android,45-54
135042,2026-05-08,2026-05,organic,Tier 2,Android,25-34
135043,2026-05-23,2026-05,referral,Tier 1,Android,18-24
135044,2026-05-16,2026-05,partner_bank,Tier 1,Android,18-24
135045,2026-05-06,2026-05,organic,Tier 1,Android,25-34
135046,2026-05-06,2026-05,referral,Tier 1,Android,18-24
135047,2026-05-18,2026-05,partner_bank,Tier 3,iOS,25-34
135048,2026-05-27,2026-05,paid_ads,Tier 1,Android,18-24
135049,2026-05-09,2026-05,partner_bank,Tier 1,Android,18-24
135050,2026-05-06,2026-05,organic,Tier 3,Android,35-44
135051,2026-05-14,2026-05,paid_ads,Tier 1,Android,35-44
135052,2026-05-03,2026-05,paid_ads,Tier 2,Android,35-44
135053,2026-05-14,2026-05,paid_ads,Tier 1,Android,35-44
135054,2026-05-02,2026-05,referral,Tier 3,Android,35-44
135055,2026-05-25,2026-05,organic,Tier 3,Android,18-24
135056,2026-05-02,2026-05,organic,Tier 2,Android,25-34
135057,2026-05-09,2026-05,referral,Tier 2,Android,25-34
135058,2026-05-12,2026-05,referral,Tier 2,Android,35-44
135059,2026-05-18,2026-05,organic,Tier 1,iOS,25-34
135060,2026-05-05,2026-05,organic,Tier 3,Android,25-34
135061,2026-05-13,2026-05,paid_ads,Tier 1,iOS,18-24
135062,2026-05-05,2026-05,organic,Tier 1,Android,25-34
135063,2026-05-07,2026-05,organic,Tier 2,Android,18-24
135064,2026-05-13,2026-05,organic,Tier 2,Android,35-44
135065,2026-05-02,2026-05,organic,Tier 3,Android,35-44
135066,2026-05-05,2026-05,referral,Tier 3,Android,18-24
135067,2026-05-04,2026-05,paid_ads,Tier 2,Android,25-34
135068,2026-05-04,2026-05,organic,Tier 2,iOS,35-44
135069,2026-05-22,2026-05,partner_bank,Tier 1,Android,25-34
135070,2026-05-16,2026-05,organic,Tier 3,Android,18-24
135071,2026-05-04,2026-05,partner_bank,Tier 3,Android,25-34
135072,2026-05-24,2026-05,organic,Tier 1,iOS,18-24
135073,2026-05-11,2026-05,paid_ads,Tier 1,Android,35-44
135074,2026-05-15,2026-05,referral,Tier 3,Android,25-34
135075,2026-05-11,2026-05,partner_bank,Tier 1,Android,18-24
135076,2026-05-25,2026-05,organic,Tier 2,Android,35-44
135077,2026-05-08,2026-05,organic,Tier 2,Android,18-24
135078,2026-05-03,2026-05,partner_bank,Tier 3,Android,25-34
135079,2026-05-16,2026-05,organic,Tier 2,Android,18-24
135080,2026-05-15,2026-05,organic,Tier 3,Android,18-24
135081,2026-05-03,2026-05,partner_bank,Tier 1,Android,25-34
135082,2026-05-04,2026-05,referral,Tier 3,Android,45-54
135083,2026-05-21,2026-05,paid_ads,Tier 1,Android,18-24
135084,2026-05-03,2026-05,referral,Tier 3,Android,25-34
135085,2026-05-08,2026-05,referral,Tier 2,Android,18-24
135086,2026-05-15,2026-05,referral,Tier 2,Android,25-34
135087,2026-05-14,2026-05,referral,Tier 2,Android,25-34
135088,2026-05-04,2026-05,paid_ads,Tier 2,Android,35-44
135089,2026-05-06,2026-05,organic,Tier 2,Android,25-34
135090,2026-05-25,2026-05,referral,Tier 3,Android,25-34
135091,2026-05-11,2026-05,organic,Tier 2,Android,25-34
135092,2026-05-13,2026-05,referral,Tier 3,iOS,25-34
135093,2026-05-12,2026-05,organic,Tier 3,Android,25-34
135094,2026-05-04,2026-05,organic,Tier 3,Android,35-44
135095,2026-05-07,2026-05,referral,Tier 3,Android,25-34
135096,2026-05-21,2026-05,organic,Tier 1,iOS,25-34
135097,2026-05-13,2026-05,paid_ads,Tier 2,Android,35-44
135098,2026-05-06,2026-05,referral,Tier 3,Android,18-24
135099,2026-05-09,2026-05,organic,Tier 2,Android,18-24
135100,2026-05-03,2026-05,organic,Tier 2,Android,25-34
135101,2026-05-14,2026-05,referral,Tier 2,iOS,45-54
135102,2026-05-05,2026-05,organic,Tier 3,Android,18-24
135103,2026-05-02,2026-05,referral,Tier 2,Android,35-44
135104,2026-05-12,2026-05,referral,Tier 2,Android,18-24
135105,2026-05-14,2026-05,referral,Tier 3,Android,25-34
135106,2026-05-03,2026-05,paid_ads,Tier 1,Android,25-34
135107,2026-05-07,2026-05,paid_ads,Tier 3,Android,45-54
135108,2026-05-22,2026-05,organic,Tier 3,Android,18-24
135109,2026-05-23,2026-05,paid_ads,Tier 1,Android,45-54
135110,2026-05-21,2026-05,organic,Tier 3,Android,25-34
135111,2026-05-22,2026-05,paid_ads,Tier 2,Android,18-24
135112,2026-05-06,2026-05,partner_bank,Tier 1,Android,18-24
135113,2026-05-10,2026-05,paid_ads,Tier 1,Android,25-34
135114,2026-05-26,2026-05,partner_bank,Tier 1,Android,35-44
135115,2026-05-09,2026-05,organic,Tier 1,Android,35-44
135116,2026-05-07,2026-05,organic,Tier 2,Android,45-54
135117,2026-05-17,2026-05,paid_ads,Tier 1,Android,18-24
135118,2026-05-13,2026-05,paid_ads,Tier 2,iOS,18-24
135119,2026-05-06,2026-05,organic,Tier 2,Android,25-34
135120,2026-05-11,2026-05,referral,Tier 2,Android,45-54
135121,2026-05-08,2026-05,referral,Tier 2,Android,25-34
135122,2026-05-06,2026-05,organic,Tier 1,Android,25-34
135123,2026-05-21,2026-05,partner_bank,Tier 1,Android,35-44
135124,2026-05-11,2026-05,partner_bank,Tier 2,Android,18-24
135125,2026-05-15,2026-05,paid_ads,Tier 1,Android,25-34
135126,2026-05-10,2026-05,referral,Tier 1,Android,25-34
135127,2026-05-07,2026-05,organic,Tier 3,Android,25-34
135128,2026-05-19,2026-05,partner_bank,Tier 1,Android,18-24
135129,2026-05-19,2026-05,organic,Tier 1,Android,35-44
135130,2026-05-05,2026-05,referral,Tier 2,Android,35-44
135131,2026-05-04,2026-05,organic,Tier 3,Android,25-34
135132,2026-05-11,2026-05,referral,Tier 2,Android,35-44
135133,2026-05-11,2026-05,referral,Tier 2,Android,18-24
135134,2026-05-04,2026-05,organic,Tier 2,Android,25-34
135135,2026-05-12,2026-05,organic,Tier 3,Android,25-34
135136,2026-05-21,2026-05,organic,Tier 1,Android,55+
135137,2026-05-18,2026-05,referral,Tier 1,Android,25-34
135138,2026-05-17,2026-05,organic,Tier 1,Android,45-54
135139,2026-05-20,2026-05,organic,Tier 1,iOS,18-24
135140,2026-05-04,2026-05,organic,Tier 1,Android,35-44
135141,2026-05-09,2026-05,organic,Tier 2,Android,35-44
135142,2026-05-05,2026-05,referral,Tier 3,Android,25-34
135143,2026-05-19,2026-05,partner_bank,Tier 2,Android,45-54
135144,2026-05-04,2026-05,referral,Tier 2,Android,45-54
135145,2026-05-21,2026-05,partner_bank,Tier 2,Android,35-44
135146,2026-05-26,2026-05,referral,Tier 1,iOS,25-34
135147,2026-05-12,2026-05,paid_ads,Tier 3,iOS,25-34
135148,2026-05-15,2026-05,partner_bank,Tier 2,Android,18-24
135149,2026-05-03,2026-05,organic,Tier 2,Android,18-24
135150,2026-05-06,2026-05,paid_ads,Tier 2,iOS,25-34
135151,2026-05-19,2026-05,referral,Tier 2,Android,35-44
135152,2026-05-20,2026-05,organic,Tier 3,Android,25-34
135153,2026-05-13,2026-05,organic,Tier 3,Android,55+
135154,2026-05-23,2026-05,organic,Tier 2,Android,25-34
135155,2026-05-02,2026-05,organic,Tier 1,iOS,25-34
135156,2026-05-20,2026-05,organic,Tier 3,Android,45-54
135157,2026-05-25,2026-05,referral,Tier 2,Android,25-34
135158,2026-05-17,2026-05,paid_ads,Tier 2,Android,45-54
135159,2026-05-21,2026-05,referral,Tier 1,Android,35-44
135160,2026-05-08,2026-05,organic,Tier 2,Android,25-34
135161,2026-05-16,2026-05,partner_bank,Tier 1,Android,18-24
135162,2026-05-07,2026-05,referral,Tier 3,Android,25-34
135163,2026-05-12,2026-05,organic,Tier 2,Android,35-44
135164,2026-05-16,2026-05,organic,Tier 1,Android,18-24
135165,2026-05-04,2026-05,organic,Tier 1,Android,45-54
135166,2026-05-07,2026-05,organic,Tier 2,Android,45-54
135167,2026-05-04,2026-05,organic,Tier 2,Android,45-54
135168,2026-05-12,2026-05,organic,Tier 2,Android,35-44
135169,2026-05-16,2026-05,paid_ads,Tier 3,Android,25-34
135170,2026-05-04,2026-05,organic,Tier 3,iOS,35-44
135171,2026-05-12,2026-05,referral,Tier 1,iOS,18-24
135172,2026-05-03,2026-05,referral,Tier 1,Android,25-34
135173,2026-05-05,2026-05,paid_ads,Tier 1,Android,35-44
135174,2026-05-22,2026-05,organic,Tier 3,Android,35-44
135175,2026-05-05,2026-05,paid_ads,Tier 3,Android,25-34
135176,2026-05-17,2026-05,organic,Tier 3,Android,18-24
135177,2026-05-10,2026-05,partner_bank,Tier 3,iOS,18-24
135178,2026-05-21,2026-05,referral,Tier 2,Android,25-34
135179,2026-05-17,2026-05,organic,Tier 1,Android,45-54
135180,2026-05-05,2026-05,organic,Tier 1,iOS,25-34
135181,2026-05-02,2026-05,organic,Tier 1,Android,25-34
135182,2026-05-22,2026-05,partner_bank,Tier 2,Android,18-24
135183,2026-05-07,2026-05,referral,Tier 2,Android,18-24
135184,2026-05-14,2026-05,paid_ads,Tier 2,Android,18-24
135185,2026-05-06,2026-05,referral,Tier 1,iOS,25-34
135186,2026-05-05,2026-05,paid_ads,Tier 2,Android,25-34
135187,2026-05-14,2026-05,organic,Tier 2,Android,55+
135188,2026-05-12,2026-05,paid_ads,Tier 3,Android,45-54
135189,2026-05-08,2026-05,referral,Tier 3,Android,45-54
135190,2026-05-02,2026-05,organic,Tier 3,Android,25-34
135191,2026-05-10,2026-05,organic,Tier 2,Android,25-34
135192,2026-05-26,2026-05,organic,Tier 1,Android,35-44
135193,2026-05-07,2026-05,organic,Tier 1,Android,18-24
135194,2026-05-15,2026-05,partner_bank,Tier 3,Android,35-44
